tactic_id,media_type,num_bids_passed_budget_check,num_bids_failed_budget_check,click_score,conversion_score,cpm_bid,cpc_bid,cpa_bid,logtime,refresh_time,internal_bid_wins,viewability_score,in_target_score,cpv_bid,cpg_bid,date(logtime)
432857,1,657,238,0,1.11,998.81,0.00,0.00,5/8/2015 6:00,5/8/2015 10:27,645,187.93,0,0,0,5/8/2015
432857,1,5292,1266,0,7.10,989.43,0.00,0.00,5/8/2015 7:00,5/8/2015 11:27,15,1612.53,0,0,0,5/8/2015
432857,1,9031,2734,0,4.93,992.01,0.00,0.00,5/8/2015 8:00,5/8/2015 12:27,0,2451.90,0,0,0,5/8/2015
432857,1,14072,4369,0,8.20,989.67,0.00,0.00,5/8/2015 9:00,5/8/2015 13:27,0,4435.55,0,0,0,5/8/2015
432857,1,9203,3053,0,7.46,994.64,0.00,0.00,5/8/2015 10:00,5/8/2015 14:27,6280,3101.51,0,0,0,5/8/2015
432857,1,30743,7983,0,24.86,993.43,0.00,0.00,5/8/2015 11:00,5/8/2015 15:27,3046,10170.40,0,0,0,5/8/2015
432857,1,18773,5060,0,20.33,994.35,0.00,0.00,5/8/2015 12:00,5/8/2015 16:27,10703,6376.93,0,0,0,5/8/2015
432857,1,54963,12780,0,54.12,996.97,0.00,0.00,5/8/2015 13:00,5/8/2015 17:27,0,16432.15,0,0,0,5/8/2015
432857,1,56030,13145,0,56.62,995.40,0.00,0.00,5/8/2015 14:00,5/8/2015 18:27,0,17451.31,0,0,0,5/8/2015
432857,1,50196,13584,0,35.68,995.96,0.00,0.00,5/8/2015 15:00,5/8/2015 19:27,0,15136.80,0,0,0,5/8/2015
432857,1,47886,13018,0,15.62,996.63,0.00,0.00,5/8/2015 16:00,5/8/2015 20:27,0,13901.80,0,0,0,5/8/2015
432857,1,51535,13318,0,15.08,994.27,0.00,0.00,5/8/2015 17:00,5/8/2015 21:27,0,15299.32,0,0,0,5/8/2015
432857,1,47045,12295,0,15.48,993.73,0.00,0.00,5/8/2015 18:00,5/8/2015 22:27,0,13879.11,0,0,0,5/8/2015
432857,1,49184,12520,0,16.34,993.12,0.00,0.00,5/8/2015 19:00,5/8/2015 23:27,0,13801.48,0,0,0,5/8/2015
432857,1,36255,12139,0,13.25,993.78,0.00,0.00,5/8/2015 20:00,5/9/2015 0:27,0,11072.57,0,0,0,5/8/2015
432857,1,27929,10263,0,18.37,996.95,0.00,0.00,5/8/2015 21:00,5/9/2015 1:27,0,8792.68,0,0,0,5/8/2015
432857,1,21717,7974,0,29.65,991.64,0.00,0.00,5/8/2015 22:00,5/9/2015 2:27,1762,7318.97,0,0,0,5/8/2015
432857,1,6977,3710,0,7.57,992.84,0.00,0.00,5/8/2015 23:00,5/9/2015 3:27,6647,2302.30,0,0,0,5/8/2015
432857,1,4525,7497,0,5.61,996.55,0.00,0.00,5/9/2015 0:00,5/9/2015 4:27,4350,1492.69,0,0,0,5/9/2015
432857,1,4556,23924,0,4.09,994.51,0.00,0.00,5/9/2015 1:00,5/9/2015 5:27,2326,1357.03,0,0,0,5/9/2015
432857,1,0,35961,0,0.00,NULL,NULL,NULL,5/9/2015 2:00,5/9/2015 6:27,0,0.00,0,NULL,NULL,5/9/2015
432857,1,16,20043,0,0.01,937.50,0.00,0.00,5/9/2015 3:00,5/9/2015 7:27,0,4.24,0,0,0,5/9/2015
432857,1,8049,2918,0,8.40,999.63,0.00,0.00,5/9/2015 4:00,5/9/2015 8:27,0,2313.96,0,0,0,5/9/2015
432857,1,5244,1543,0,8.38,992.70,0.00,0.00,5/9/2015 5:00,5/9/2015 9:27,0,1658.51,0,0,0,5/9/2015
432857,1,3620,1006,0,4.76,996.75,0.00,0.00,5/9/2015 6:00,5/9/2015 10:27,0,1056.68,0,0,0,5/9/2015
432857,1,3478,883,0,3.76,991.35,0.00,0.00,5/9/2015 7:00,5/9/2015 11:27,0,907.07,0,0,0,5/9/2015
432857,1,1972,594,0,1.43,995.06,0.00,0.00,5/9/2015 8:00,5/9/2015 12:27,1150,583.48,0,0,0,5/9/2015
432857,1,5042,1424,0,3.40,990.68,0.00,0.00,5/9/2015 9:00,5/9/2015 13:27,833,1619.01,0,0,0,5/9/2015
432857,1,10059,2860,0,16.65,996.25,0.00,0.00,5/9/2015 10:00,5/9/2015 14:27,2007,2956.38,0,0,0,5/9/2015
432857,1,18403,5309,0,61.51,993.94,0.00,0.00,5/9/2015 11:00,5/9/2015 15:27,1411,5197.35,0,0,0,5/9/2015
432857,1,23052,6851,0,32.57,992.96,0.00,0.00,5/9/2015 12:00,5/9/2015 16:27,2003,6241.36,0,0,0,5/9/2015
432857,1,15985,4940,0,25.18,995.22,0.00,0.00,5/9/2015 13:00,5/9/2015 17:27,4459,5069.85,0,0,0,5/9/2015
432857,1,16358,5316,0,18.30,995.32,0.00,0.00,5/9/2015 14:00,5/9/2015 18:27,2662,4915.61,0,0,0,5/9/2015
432857,1,22236,6715,0,14.01,994.69,0.00,0.00,5/9/2015 15:00,5/9/2015 19:27,0,6708.88,0,0,0,5/9/2015
432857,1,28236,8016,0,7.71,995.78,0.00,0.00,5/9/2015 16:00,5/9/2015 20:27,0,8639.04,0,0,0,5/9/2015
432857,1,33324,8990,0,6.99,995.00,0.00,0.00,5/9/2015 17:00,5/9/2015 21:27,0,9712.18,0,0,0,5/9/2015
432857,1,38968,9964,0,7.10,992.69,0.00,0.00,5/9/2015 18:00,5/9/2015 22:27,0,11771.10,0,0,0,5/9/2015
432857,1,37206,9491,0,10.02,993.97,0.00,0.00,5/9/2015 19:00,5/9/2015 23:27,0,10522.22,0,0,0,5/9/2015
432857,1,31642,8407,0,5.39,993.24,0.00,0.00,5/9/2015 20:00,5/10/2015 0:27,0,8997.68,0,0,0,5/9/2015
432857,1,26558,7381,0,17.31,993.39,0.00,0.00,5/9/2015 21:00,5/10/2015 1:27,0,8295.88,0,0,0,5/9/2015
432857,1,32577,8318,0,18.41,993.51,0.00,0.00,5/9/2015 22:00,5/10/2015 2:27,0,9419.66,0,0,0,5/9/2015
432857,1,28360,8819,0,24.66,994.34,0.00,0.00,5/9/2015 23:00,5/10/2015 3:27,0,8443.40,0,0,0,5/9/2015
432857,1,14218,11390,0,15.19,997.90,0.00,0.00,5/10/2015 0:00,5/10/2015 4:27,1533,4327.28,0,7.99762E-07,0,5/10/2015
432857,1,17994,7471,0,9.52,996.40,0.00,0.00,5/10/2015 1:00,5/10/2015 5:27,2592,4935.73,0,0,0,5/10/2015
432857,1,17537,5407,0,25.27,987.75,0.00,0.00,5/10/2015 2:00,5/10/2015 6:27,1447,5230.92,0,0,0,5/10/2015
432857,1,4738,1846,0,3.94,998.06,0.00,0.00,5/10/2015 3:00,5/10/2015 7:27,2179,1460.22,0,0,0,5/10/2015
432857,1,6574,1930,0,5.02,997.85,0.00,0.00,5/10/2015 4:00,5/10/2015 8:27,183,2075.34,0,0,0,5/10/2015
432857,1,1051,368,0,0.66,998.87,0.00,0.00,5/10/2015 5:00,5/10/2015 9:27,1032,321.40,0,0,0,5/10/2015
432857,1,1514,406,0,0.65,994.36,0.00,0.00,5/10/2015 6:00,5/10/2015 10:27,275,417.73,0,0,0,5/10/2015
432857,1,2493,749,0,1.00,994.48,0.00,0.00,5/10/2015 7:00,5/10/2015 11:27,0,683.63,0,0,0,5/10/2015
432857,1,3422,998,0,2.54,994.17,0.00,0.00,5/10/2015 8:00,5/10/2015 12:27,0,840.35,0,0,0,5/10/2015
432857,1,8623,2433,0,3.55,992.13,0.00,0.00,5/10/2015 9:00,5/10/2015 13:27,485,2445.31,0,0,0,5/10/2015
432857,1,5565,1597,0,2.63,989.54,0.00,0.00,5/10/2015 10:00,5/10/2015 14:27,3208,1796.83,0,0,0,5/10/2015
432857,1,15431,4738,0,10.13,997.38,0.00,0.00,5/10/2015 11:00,5/10/2015 15:27,2476,5058.55,0,0,0,5/10/2015
432857,1,11873,3291,0,5.84,994.35,0.00,0.00,5/10/2015 12:00,5/10/2015 16:27,3903,3594.82,0,0,0,5/10/2015
432857,1,13370,4221,0,6.82,994.73,0.00,0.00,5/10/2015 13:00,5/10/2015 17:27,3915,4113.76,0,0,0,5/10/2015
432857,1,9870,2996,0,5.61,993.53,0.00,0.00,5/10/2015 14:00,5/10/2015 18:27,4547,3111.00,0,0,0,5/10/2015
432857,1,27901,8068,0,8.57,993.42,0.00,0.00,5/10/2015 15:00,5/10/2015 19:27,0,8004.92,0,0,0,5/10/2015
432857,1,25827,7585,0,3.19,996.90,0.00,0.00,5/10/2015 16:00,5/10/2015 20:27,0,7904.63,0,0,0,5/10/2015
432857,1,28575,8185,0,4.64,993.82,0.00,0.00,5/10/2015 17:00,5/10/2015 21:27,0,8713.06,0,0,0,5/10/2015
432857,1,29357,8268,0,6.92,993.35,0.00,0.00,5/10/2015 18:00,5/10/2015 22:27,0,8261.29,0,0,0,5/10/2015
432857,1,28228,8139,0,5.04,993.27,0.00,0.00,5/10/2015 19:00,5/10/2015 23:27,0,8188.90,0,0,0,5/10/2015
432857,1,34850,9259,0,4.90,992.09,0.00,0.00,5/10/2015 20:00,5/11/2015 0:27,0,10240.83,0,0,0,5/10/2015
432857,1,31207,9015,0,20.64,992.63,0.00,0.00,5/10/2015 21:00,5/11/2015 1:27,0,9869.24,0,0,0,5/10/2015
432857,1,31105,9146,0,27.93,990.09,0.00,0.00,5/10/2015 22:00,5/11/2015 2:27,0,9398.20,0,0,0,5/10/2015
432857,1,36286,9609,0,17.93,990.98,0.00,0.00,5/10/2015 23:00,5/11/2015 3:27,0,10812.60,0,0,0,5/10/2015
432857,1,14770,16705,0,9.03,995.89,0.00,0.00,5/11/2015 0:00,5/11/2015 4:27,1570,4684.92,0,0,0,5/11/2015
432857,1,14373,4969,0,11.41,996.72,0.00,0.00,5/11/2015 1:00,5/11/2015 5:27,6918,4391.68,0,0,0,5/11/2015
432857,1,4933,2354,0,2.87,991.84,0.00,0.00,5/11/2015 2:00,5/11/2015 6:27,4823,1659.52,0,0,0,5/11/2015
432857,1,3595,1372,0,4.61,997.91,0.00,0.00,5/11/2015 3:00,5/11/2015 7:27,3537,1186.01,0,0,0,5/11/2015
432857,1,1688,606,0,1.08,997.60,0.00,0.00,5/11/2015 4:00,5/11/2015 8:27,1641,583.51,0,0,0,5/11/2015
432857,1,907,263,0,0.65,992.23,0.00,0.00,5/11/2015 5:00,5/11/2015 9:27,879,296.31,0,0,0,5/11/2015
432857,1,847,271,0,0.40,993.82,0.00,0.00,5/11/2015 6:00,5/11/2015 10:27,832,292.99,0,0,0,5/11/2015
432857,1,904,267,0,0.32,989.42,0.00,0.00,5/11/2015 7:00,5/11/2015 11:27,888,327.79,0,0,0,5/11/2015
432857,1,1423,388,0,0.60,989.74,0.00,0.00,5/11/2015 8:00,5/11/2015 12:27,1396,502.63,0,0,0,5/11/2015
432857,1,3790,983,0,1.27,992.42,0.00,0.00,5/11/2015 9:00,5/11/2015 13:27,3716,1343.79,0,0,0,5/11/2015
432857,1,7152,1998,0,4.03,991.21,0.00,0.00,5/11/2015 10:00,5/11/2015 14:27,7015,2482.45,0,0,0,5/11/2015
432857,1,11379,2665,0,7.67,994.73,0.00,0.00,5/11/2015 11:00,5/11/2015 15:27,11219,3996.95,0,0,0,5/11/2015
432857,1,45309,9242,0,19.11,994.30,0.00,0.00,5/11/2015 12:00,5/11/2015 16:27,5152,13974.99,0,0,0,5/11/2015
432857,1,15769,2526,0,7.96,992.81,0.00,0.00,5/11/2015 13:00,5/11/2015 17:27,15396,5542.87,0,0,0,5/11/2015
432857,1,66627,11344,0,35.07,996.75,0.00,0.00,5/11/2015 14:00,5/11/2015 18:27,1089,20266.71,0,0,0,5/11/2015
432857,1,80424,13139,0,20.34,999.49,0.00,0.00,5/11/2015 15:00,5/11/2015 19:27,0,22771.62,0,0,0,5/11/2015
432857,1,81673,13243,0,11.72,998.47,0.00,0.00,5/11/2015 16:00,5/11/2015 20:27,0,24534.71,0,0,0,5/11/2015
432857,1,89881,14420,0,8.46,993.03,0.00,0.00,5/11/2015 17:00,5/11/2015 21:27,0,25640.93,0,0,0,5/11/2015
432857,1,91977,14896,0,9.72,994.15,0.00,0.00,5/11/2015 18:00,5/11/2015 22:27,0,25406.67,0,0,0,5/11/2015
432857,1,88140,14711,0,9.69,991.75,0.00,0.00,5/11/2015 19:00,5/11/2015 23:27,0,24080.81,0,0,0,5/11/2015
432857,1,61523,13259,0,7.22,994.64,0.00,0.00,5/11/2015 20:00,5/12/2015 0:27,0,16857.42,0,0,0,5/11/2015
432857,1,50823,11797,0,3.43,994.06,0.00,0.00,5/11/2015 21:00,5/12/2015 1:27,0,15472.22,0,0,0,5/11/2015
432857,1,45586,12152,0,1.85,994.90,0.00,0.00,5/11/2015 22:00,5/12/2015 2:27,0,12838.65,0,0,0,5/11/2015
432857,1,49988,11749,0,2.04,996.83,0.00,0.00,5/11/2015 23:00,5/12/2015 3:27,0,15145.39,0,0,0,5/11/2015
432857,1,11394,15956,0,0.52,995.97,0.00,0.00,5/12/2015 0:00,5/12/2015 4:27,5326,3598.25,0,3.6987E-06,0,5/12/2015
432857,1,12897,10353,0,0.62,999.55,0.00,0.00,5/12/2015 1:00,5/12/2015 5:27,4478,4094.26,0,4.37713E-13,0,5/12/2015
432857,1,12151,3785,0,0.50,994.78,0.00,0.00,5/12/2015 2:00,5/12/2015 6:27,3207,4012.50,0,1.39742E-06,0,5/12/2015
432857,1,2046,1005,0,0.13,1000.00,0.00,0.00,5/12/2015 3:00,5/12/2015 7:27,2008,709.62,0,3.99E-142,0,5/12/2015
432857,1,1394,449,0,0.62,999.12,0.00,0.00,5/12/2015 4:00,5/12/2015 8:27,1376,505.72,0,9.62E-300,0,5/12/2015
432857,1,1183,383,0,0.04,999.02,0.00,0.00,5/12/2015 5:00,5/12/2015 9:27,1178,452.47,0,0,0,5/12/2015
432857,1,915,257,0,0.04,981.47,0.00,0.00,5/12/2015 6:00,5/12/2015 10:27,897,336.29,0,0,0,5/12/2015
432857,1,597,178,0,0.28,998.61,0.00,0.00,5/12/2015 7:00,5/12/2015 11:27,572,207.62,0,0,0,5/12/2015
432857,1,1218,345,0,0.06,994.72,0.00,0.00,5/12/2015 8:00,5/12/2015 12:27,1190,449.34,0,0,0,5/12/2015
432857,1,2759,723,0,0.08,996.79,0.00,0.00,5/12/2015 9:00,5/12/2015 13:27,2681,1050.71,0,0,0,5/12/2015
432857,1,4723,1471,0,0.28,991.65,0.00,0.00,5/12/2015 10:00,5/12/2015 14:27,4606,1745.21,0,0,0,5/12/2015
432857,1,7621,2220,0,0.77,994.01,0.00,0.00,5/12/2015 11:00,5/12/2015 15:27,7349,2879.32,0,0,0,5/12/2015
432857,1,18843,6713,0,0.96,999.80,0.00,0.00,5/12/2015 12:00,5/12/2015 16:27,2404,6829.81,0,0,0,5/12/2015
432857,1,23903,8289,0,0.98,998.27,0.00,0.00,5/12/2015 13:00,5/12/2015 17:27,0,8243.83,0,0,0,5/12/2015
432857,1,25681,8692,0,1.42,993.23,0.00,0.00,5/12/2015 14:00,5/12/2015 18:27,0,8641.97,0,0,0,5/12/2015
432857,1,24286,8922,0,1.49,999.39,0.00,0.00,5/12/2015 15:00,5/12/2015 19:27,0,7898.28,0,0,0,5/12/2015
432857,1,25114,9334,0,1.63,997.05,0.00,0.00,5/12/2015 16:00,5/12/2015 20:27,0,8070.27,0,0,0,5/12/2015
432857,1,25666,8970,0,1.57,995.54,0.00,0.00,5/12/2015 17:00,5/12/2015 21:27,0,8356.65,0,0,0,5/12/2015
432857,1,30833,9779,0,2.08,999.03,0.00,0.00,5/12/2015 18:00,5/12/2015 22:27,0,9709.20,0,0,0,5/12/2015
432857,1,21174,7619,0,1.62,994.01,0.00,0.00,5/12/2015 19:00,5/12/2015 23:27,0,6827.44,0,0,0,5/12/2015
432857,1,13589,5486,0,0.78,994.18,0.00,0.00,5/12/2015 20:00,5/13/2015 0:27,0,4614.38,0,0,0,5/12/2015
432857,1,9648,4527,0,0.86,997.87,0.00,0.00,5/12/2015 21:00,5/13/2015 1:27,0,3210.01,0,0,0,5/12/2015
432857,1,7786,3893,0,0.61,994.95,0.00,0.00,5/12/2015 22:00,5/13/2015 2:27,968,2461.24,0,0,0,5/12/2015
432857,1,5054,2750,0,1.15,993.67,0.00,0.00,5/12/2015 23:00,5/13/2015 3:27,4512,1639.57,0,0,0,5/12/2015
432857,1,4660,2613,0,0.34,995.96,0.00,0.00,5/13/2015 0:00,5/13/2015 4:27,4284,1436.90,0,0,0,5/13/2015
432857,1,4508,1825,0,1.68,997.49,0.00,0.00,5/13/2015 1:00,5/13/2015 5:27,4196,1464.50,0,0,0,5/13/2015
432857,1,3684,1090,0,0.66,999.24,0.00,0.00,5/13/2015 2:00,5/13/2015 6:27,3553,1130.75,0,0,0,5/13/2015
432857,1,2988,893,0,0.40,1000.00,0.00,0.00,5/13/2015 3:00,5/13/2015 7:27,2928,906.26,0,0,0,5/13/2015
432857,1,1774,589,0,0.13,998.30,0.00,0.00,5/13/2015 4:00,5/13/2015 8:27,1745,520.04,0,0,0,5/13/2015
432857,1,1060,288,0,0.31,999.31,0.00,0.00,5/13/2015 5:00,5/13/2015 9:27,1041,305.08,0,0,0,5/13/2015
432857,1,776,233,0,0.05,997.05,0.00,0.00,5/13/2015 6:00,5/13/2015 10:27,769,242.73,0,0,0,5/13/2015
432857,1,801,202,0,0.03,999.02,0.00,0.00,5/13/2015 7:00,5/13/2015 11:27,794,246.06,0,0,0,5/13/2015
432857,1,1603,421,0,0.10,997.65,0.00,0.00,5/13/2015 8:00,5/13/2015 12:27,1555,560.25,0,0,0,5/13/2015
432857,1,4679,1153,0,0.26,994.17,0.00,0.00,5/13/2015 9:00,5/13/2015 13:27,4592,1619.64,0,0,0,5/13/2015
432857,1,7949,2092,0,0.65,995.81,0.00,0.00,5/13/2015 10:00,5/13/2015 14:27,7820,2706.95,0,0,0,5/13/2015
432857,1,12587,2989,0,0.85,995.14,0.00,0.00,5/13/2015 11:00,5/13/2015 15:27,12366,4273.63,0,0,0,5/13/2015
432857,1,3916,1396,0,0.27,998.68,0.00,0.00,5/13/2015 12:00,5/13/2015 16:27,3885,1283.99,0,0,0,5/13/2015
432857,1,490,810,0,0.04,998.61,0.00,0.00,5/13/2015 13:00,5/13/2015 17:27,479,152.00,0,0,0,5/13/2015
432857,1,6118,1301,0,0.52,998.41,0.00,0.00,5/13/2015 14:00,5/13/2015 18:27,5888,1933.49,0,0,0,5/13/2015
432857,1,14284,2923,0,1.23,997.09,0.00,0.00,5/13/2015 15:00,5/13/2015 19:27,13957,4603.63,0,0,0,5/13/2015
432857,1,22901,3726,0,1.66,994.13,0.00,0.00,5/13/2015 16:00,5/13/2015 20:27,11908,7275.38,0,0,0,5/13/2015
432857,1,74109,13206,0,4.68,999.80,0.00,0.00,5/13/2015 17:00,5/13/2015 21:27,0,23291.45,0,0,0,5/13/2015
432857,1,66906,12806,0,4.25,998.43,0.00,0.00,5/13/2015 18:00,5/13/2015 22:27,0,21244.98,0,0,0,5/13/2015
432857,1,59728,12488,0,4.03,994.88,0.00,0.00,5/13/2015 19:00,5/13/2015 23:27,0,18883.00,0,0,0,5/13/2015
432857,1,62814,12258,0,3.50,993.13,0.00,0.00,5/13/2015 20:00,5/14/2015 0:27,0,19966.75,0,0,0,5/13/2015
432857,1,103998,14707,0,4.58,994.44,0.00,0.00,5/13/2015 21:00,5/14/2015 1:27,0,31777.29,0,0,0,5/13/2015
432857,1,100224,14483,0,4.20,995.23,0.00,0.00,5/13/2015 22:00,5/14/2015 2:27,0,29868.62,0,0,0,5/13/2015
432857,1,117974,14640,0,4.57,996.11,0.00,0.00,5/13/2015 23:00,5/14/2015 3:27,0,37058.92,0,0,0,5/13/2015
432857,1,49052,36084,0,2.03,995.43,0.00,0.00,5/14/2015 0:00,5/14/2015 4:27,5221,15506.33,0,0,0,5/14/2015
432857,1,72047,16501,0,3.41,993.62,0.00,0.00,5/14/2015 1:00,5/14/2015 5:27,4880,22225.26,0,0,0,5/14/2015
432857,1,49690,11939,0,2.62,999.19,0.00,0.00,5/14/2015 2:00,5/14/2015 6:27,3340,15424.60,0,0,0,5/14/2015
432857,1,24330,7118,0,2.20,999.34,0.00,0.00,5/14/2015 3:00,5/14/2015 7:27,4697,7752.02,0,0,0,5/14/2015
432857,1,17805,8817,0,1.37,999.44,0.00,0.00,5/14/2015 4:00,5/14/2015 8:27,0,5474.92,0,0,0,5/14/2015
432857,1,2694,3302,0,0.14,1000.00,0.00,0.00,5/14/2015 5:00,5/14/2015 9:27,1839,837.34,0,0,0,5/14/2015
432857,1,1739,2493,0,0.08,996.24,0.00,0.00,5/14/2015 6:00,5/14/2015 10:27,1714,561.48,0,0,0,5/14/2015
432857,1,2533,2958,0,0.11,994.60,0.00,0.00,5/14/2015 7:00,5/14/2015 11:27,1074,829.73,0,0,0,5/14/2015
432857,1,15578,5860,0,0.64,994.19,0.00,0.00,5/14/2015 8:00,5/14/2015 12:27,0,5302.41,0,0,0,5/14/2015
432857,1,34526,8486,0,1.37,989.81,0.00,0.00,5/14/2015 9:00,5/14/2015 13:27,1574,10964.07,0,0,0,5/14/2015
432857,1,61504,12792,0,2.91,992.89,0.00,0.00,5/14/2015 10:00,5/14/2015 13:27,4474,19598.07,0,0,0,5/14/2015
432857,1,88936,13036,0,7.71,994.92,0.00,0.00,5/14/2015 11:00,5/14/2015 13:27,5758,29101.97,0,0,0,5/14/2015
432857,1,121331,19552,0,7.29,997.65,0.00,0.00,5/14/2015 12:00,5/14/2015 13:27,9013,39655.96,0,0,0,5/14/2015
432857,1,47412,7405,0,3.60,991.37,0.00,0.00,5/14/2015 13:00,5/14/2015 13:27,9124,15619.09,0,0,0,5/14/2015
